Trust,Week beginning,Hospital,ICU Available,ICU Occupied,Non ICU Available,Non ICU Occupied,ED Attendances
BHSCT,2014-04-11,Mater Infirmorum Hospital,42,38,1106,1060,849
BHSCT,2014-04-11,Musgrave Park Hospital,0,0,1739,1495,0
BHSCT,2014-04-11,Royal Belfast Hospital for Sick Children,84,50,567,448,695
BHSCT,2014-04-11,Royal Victoria Hospital,385,313,3869,3743,1581
BHSCT,2014-04-18,Belfast City Hospital,63,49,2752,1695,0
BHSCT,2014-04-18,Mater Infirmorum Hospital,42,34,1106,1037,839
BHSCT,2014-04-18,Musgrave Park Hospital,0,0,1741,1266,0
BHSCT,2014-04-18,Royal Belfast Hospital for Sick Children,84,62,567,397,569
BHSCT,2014-04-18,Royal Victoria Hospital,385,290,3881,3346,1509
BHSCT,2014-04-25,Belfast City Hospital,63,46,2752,1891,0
BHSCT,2014-04-25,Mater Infirmorum Hospital,42,40,1106,1011,843
BHSCT,2014-04-25,Musgrave Park Hospital,0,0,1750,1428,0
BHSCT,2014-04-25,Royal Belfast Hospital for Sick Children,84,56,567,469,676
BHSCT,2014-04-25,Royal Victoria Hospital,385,307,3881,3638,1563
BHSCT,2014-05-02,Belfast City Hospital,63,31,2752,1986,0
BHSCT,2014-05-02,Mater Infirmorum Hospital,42,37,1106,1054,840
BHSCT,2014-05-02,Musgrave Park Hospital,0,0,1741,1384,0
BHSCT,2014-05-02,Royal Belfast Hospital for Sick Children,84,58,567,482,613
BHSCT,2014-05-02,Royal Victoria Hospital,385,320,3881,3704,1630
BHSCT,2014-05-09,Belfast City Hospital,63,29,2752,2002,0
BHSCT,2014-05-09,Mater Infirmorum Hospital,42,42,1106,1039,856
BHSCT,2014-05-09,Musgrave Park Hospital,0,0,1740,1454,0
BHSCT,2014-05-09,Royal Belfast Hospital for Sick Children,84,58,567,514,671
BHSCT,2014-05-09,Royal Victoria Hospital,385,336,3881,3623,1541
BHSCT,2014-05-16,Belfast City Hospital,63,34,2752,2015,0
BHSCT,2014-05-16,Mater Infirmorum Hospital,42,35,1106,1031,878
BHSCT,2014-05-16,Musgrave Park Hospital,0,0,1741,1331,0
BHSCT,2014-05-16,Royal Belfast Hospital for Sick Children,84,54,567,528,755
BHSCT,2014-05-16,Royal Victoria Hospital,385,333,3881,3763,1629
BHSCT,2014-05-23,Belfast City Hospital,63,47,2752,1904,0
BHSCT,2014-05-23,Mater Infirmorum Hospital,42,37,1106,1037,874
BHSCT,2014-05-23,Musgrave Park Hospital,0,0,1741,1340,0
BHSCT,2014-05-23,Royal Belfast Hospital for Sick Children,84,65,567,463,648
BHSCT,2014-05-23,Royal Victoria Hospital,385,322,3881,3649,1659
BHSCT,2014-05-30,Belfast City Hospital,63,39,2752,2052,0
BHSCT,2014-05-30,Mater Infirmorum Hospital,42,35,1106,1053,919
BHSCT,2014-05-30,Musgrave Park Hospital,0,0,1735,1369,0
BHSCT,2014-05-30,Royal Belfast Hospital for Sick Children,84,67,567,477,730
BHSCT,2014-05-30,Royal Victoria Hospital,385,325,3881,3784,1694
BHSCT,2014-06-06,Belfast City Hospital,63,38,2752,2006,0
BHSCT,2014-06-06,Mater Infirmorum Hospital,42,33,1106,1047,928
BHSCT,2014-06-06,Musgrave Park Hospital,0,0,1693,1405,0
BHSCT,2014-06-06,Royal Belfast Hospital for Sick Children,84,60,567,476,690
BHSCT,2014-06-06,Royal Victoria Hospital,385,297,3881,3775,1660
BHSCT,2014-06-13,Belfast City Hospital,63,45,2752,2010,0
BHSCT,2014-06-13,Mater Infirmorum Hospital,42,27,1106,1023,925
BHSCT,2014-06-13,Musgrave Park Hospital,0,0,1709,1418,0
BHSCT,2014-06-13,Royal Belfast Hospital for Sick Children,84,45,567,510,698
BHSCT,2014-06-13,Royal Victoria Hospital,385,323,3881,3715,1697
BHSCT,2014-06-20,Belfast City Hospital,63,31,2752,2064,0
BHSCT,2014-06-20,Mater Infirmorum Hospital,42,36,1106,1004,893
BHSCT,2014-06-20,Musgrave Park Hospital,0,0,1741,1427,0
BHSCT,2014-06-20,Royal Belfast Hospital for Sick Children,84,58,567,483,645
BHSCT,2014-06-20,Royal Victoria Hospital,385,336,3881,3714,1609
BHSCT,2014-06-27,Belfast City Hospital,63,56,2740,1966,0
BHSCT,2014-06-27,Mater Infirmorum Hospital,42,34,1106,985,852
BHSCT,2014-06-27,Musgrave Park Hospital,0,0,1741,1319,0
BHSCT,2014-06-27,Royal Belfast Hospital for Sick Children,84,60,567,525,681
BHSCT,2014-06-27,Royal Victoria Hospital,385,327,3881,3676,1606
BHSCT,2014-07-04,Belfast City Hospital,63,42,2740,1815,0
BHSCT,2014-07-04,Mater Infirmorum Hospital,42,35,1106,999,907
BHSCT,2014-07-04,Musgrave Park Hospital,0,0,1741,1356,0
BHSCT,2014-07-04,Royal Belfast Hospital for Sick Children,84,49,567,491,604
BHSCT,2014-07-04,Royal Victoria Hospital,385,291,3881,3503,1586
BHSCT,2014-07-11,Belfast City Hospital,63,40,2752,1725,0
BHSCT,2014-07-11,Mater Infirmorum Hospital,42,29,1106,1008,895
BHSCT,2014-07-11,Musgrave Park Hospital,0,0,1724,1280,0
BHSCT,2014-07-11,Royal Belfast Hospital for Sick Children,84,45,567,443,521
BHSCT,2014-07-11,Royal Victoria Hospital,385,282,3881,3440,1642
BHSCT,2014-07-18,Belfast City Hospital,63,36,2752,1780,0
BHSCT,2014-07-18,Mater Infirmorum Hospital,42,26,1106,1001,940
BHSCT,2014-07-18,Musgrave Park Hospital,0,0,1767,1318,0
BHSCT,2014-07-18,Royal Belfast Hospital for Sick Children,84,72,567,433,547
BHSCT,2014-07-18,Royal Victoria Hospital,385,282,3881,3568,1622
BHSCT,2014-07-25,Belfast City Hospital,63,42,2752,1776,0
BHSCT,2014-07-25,Mater Infirmorum Hospital,42,38,1106,1055,918
BHSCT,2014-07-25,Musgrave Park Hospital,0,0,1741,1265,0
BHSCT,2014-07-25,Royal Belfast Hospital for Sick Children,84,70,567,415,557
BHSCT,2014-07-25,Royal Victoria Hospital,385,318,3881,3483,1615
BHSCT,2014-08-01,Belfast City Hospital,63,49,2752,1825,0
BHSCT,2014-08-01,Mater Infirmorum Hospital,42,36,1106,1047,879
BHSCT,2014-08-01,Musgrave Park Hospital,0,0,1741,1253,0
BHSCT,2014-08-01,Royal Belfast Hospital for Sick Children,84,67,567,429,524
BHSCT,2014-08-01,Royal Victoria Hospital,385,310,3881,3508,1631
BHSCT,2014-08-08,Belfast City Hospital,63,47,2752,1871,0
BHSCT,2014-08-08,Mater Infirmorum Hospital,42,35,1106,1032,864
BHSCT,2014-08-08,Musgrave Park Hospital,0,0,1741,1258,0
BHSCT,2014-08-08,Royal Belfast Hospital for Sick Children,84,58,567,400,504
BHSCT,2014-08-08,Royal Victoria Hospital,385,313,3881,3533,1587
BHSCT,2014-08-15,Belfast City Hospital,63,45,2752,1825,0
BHSCT,2014-08-15,Mater Infirmorum Hospital,42,33,1106,1040,893
BHSCT,2014-08-15,Musgrave Park Hospital,0,0,1792,1242,0
BHSCT,2014-08-15,Royal Belfast Hospital for Sick Children,84,61,567,428,519
BHSCT,2014-08-15,Royal Victoria Hospital,385,313,3881,3595,1623
BHSCT,2014-08-22,Belfast City Hospital,63,50,2752,1981,0
BHSCT,2014-08-22,Mater Infirmorum Hospital,42,31,1106,1093,857
BHSCT,2014-08-22,Musgrave Park Hospital,0,0,1741,1284,0
BHSCT,2014-08-22,Royal Belfast Hospital for Sick Children,84,52,567,405,483
BHSCT,2014-08-22,Royal Victoria Hospital,385,334,3881,3651,1583
BHSCT,2014-08-29,Belfast City Hospital,63,50,2752,2084,0
BHSCT,2014-08-29,Mater Infirmorum Hospital,42,29,1106,1111,835
BHSCT,2014-08-29,Musgrave Park Hospital,0,0,1741,1404,0
BHSCT,2014-08-29,Royal Belfast Hospital for Sick Children,84,64,567,410,555
BHSCT,2014-08-29,Royal Victoria Hospital,385,332,3881,3673,1595
BHSCT,2014-09-05,Belfast City Hospital,63,38,2752,2144,0
BHSCT,2014-09-05,Mater Infirmorum Hospital,42,35,1106,1078,853
BHSCT,2014-09-05,Musgrave Park Hospital,0,0,1741,1559,0
BHSCT,2014-09-05,Royal Belfast Hospital for Sick Children,84,59,567,448,682
BHSCT,2014-09-05,Royal Victoria Hospital,385,330,3881,3712,1607
BHSCT,2014-09-12,Belfast City Hospital,63,37,2752,2092,0
BHSCT,2014-09-12,Mater Infirmorum Hospital,42,34,1106,1042,877
BHSCT,2014-09-12,Musgrave Park Hospital,0,0,1741,1512,0
BHSCT,2014-09-12,Royal Belfast Hospital for Sick Children,84,70,567,433,655
BHSCT,2014-09-12,Royal Victoria Hospital,385,318,3881,3612,1675
BHSCT,2014-09-19,Belfast City Hospital,63,43,2752,2110,0
BHSCT,2014-09-19,Mater Infirmorum Hospital,42,32,1106,1068,916
BHSCT,2014-09-19,Musgrave Park Hospital,0,0,1749,1506,0
BHSCT,2014-09-19,Royal Belfast Hospital for Sick Children,84,71,567,472,636
BHSCT,2014-09-19,Royal Victoria Hospital,385,321,3881,3623,1638
BHSCT,2014-09-26,Belfast City Hospital,63,46,2752,2148,0
BHSCT,2014-09-26,Mater Infirmorum Hospital,42,31,1106,1041,937
BHSCT,2014-09-26,Musgrave Park Hospital,0,0,1741,1487,0
BHSCT,2014-09-26,Royal Belfast Hospital for Sick Children,84,60,567,499,622
BHSCT,2014-09-26,Royal Victoria Hospital,385,305,3881,3524,1673
BHSCT,2014-10-03,Belfast City Hospital,63,48,2752,2158,0
BHSCT,2014-10-03,Mater Infirmorum Hospital,42,26,1106,1037,865
BHSCT,2014-10-03,Musgrave Park Hospital,0,0,1741,1513,0
BHSCT,2014-10-03,Royal Belfast Hospital for Sick Children,84,54,567,461,564
BHSCT,2014-10-03,Royal Victoria Hospital,385,327,3881,3592,1640
BHSCT,2014-10-10,Belfast City Hospital,63,41,2752,2173,0
BHSCT,2014-10-10,Mater Infirmorum Hospital,42,27,1106,1097,869
BHSCT,2014-10-10,Musgrave Park Hospital,0,0,1741,1513,0
BHSCT,2014-10-10,Royal Belfast Hospital for Sick Children,84,61,567,484,668
BHSCT,2014-10-10,Royal Victoria Hospital,385,300,3913,3551,1603
BHSCT,2014-10-17,Belfast City Hospital,63,41,2752,2152,0
BHSCT,2014-10-17,Mater Infirmorum Hospital,42,39,1106,1072,872
BHSCT,2014-10-17,Musgrave Park Hospital,0,0,1741,1527,0
BHSCT,2014-10-17,Royal Belfast Hospital for Sick Children,84,63,567,453,612
BHSCT,2014-10-17,Royal Victoria Hospital,385,330,4079,3454,1593
BHSCT,2014-10-24,Belfast City Hospital,63,44,2752,2112,0
BHSCT,2014-10-24,Mater Infirmorum Hospital,42,35,1106,1052,864
BHSCT,2014-10-24,Musgrave Park Hospital,0,0,1741,1427,0
BHSCT,2014-10-24,Royal Belfast Hospital for Sick Children,84,62,567,455,585
BHSCT,2014-10-24,Royal Victoria Hospital,385,313,4099,3497,1618
BHSCT,2014-10-31,Belfast City Hospital,63,44,2752,2153,0
BHSCT,2014-10-31,Mater Infirmorum Hospital,42,40,1106,1045,841
BHSCT,2014-10-31,Musgrave Park Hospital,0,0,1792,1458,0
BHSCT,2014-10-31,Royal Belfast Hospital for Sick Children,84,62,567,431,551
BHSCT,2014-10-31,Royal Victoria Hospital,385,321,4056,3517,1628
BHSCT,2014-11-07,Belfast City Hospital,63,49,2752,2230,0
BHSCT,2014-11-07,Mater Infirmorum Hospital,42,33,1106,1047,820
BHSCT,2014-11-07,Musgrave Park Hospital,0,0,1741,1543,0
BHSCT,2014-11-07,Royal Belfast Hospital for Sick Children,84,61,567,495,650
BHSCT,2014-11-07,Royal Victoria Hospital,385,322,4056,3589,1506
BHSCT,2014-11-14,Belfast City Hospital,63,53,2752,2274,0
BHSCT,2014-11-14,Mater Infirmorum Hospital,42,30,1106,1042,821
BHSCT,2014-11-14,Musgrave Park Hospital,0,0,1741,1439,0
BHSCT,2014-11-14,Royal Belfast Hospital for Sick Children,84,59,567,507,703
BHSCT,2014-11-14,Royal Victoria Hospital,385,338,4056,3687,1611
BHSCT,2014-11-21,Belfast City Hospital,63,46,2752,2237,0
BHSCT,2014-11-21,Mater Infirmorum Hospital,42,30,1106,1052,811
BHSCT,2014-11-21,Musgrave Park Hospital,0,0,1741,1497,0
BHSCT,2014-11-21,Royal Belfast Hospital for Sick Children,84,60,567,506,715
BHSCT,2014-11-21,Royal Victoria Hospital,385,300,4056,3683,1492
BHSCT,2014-11-28,Belfast City Hospital,63,40,2752,2251,0
BHSCT,2014-11-28,Mater Infirmorum Hospital,42,40,1106,1111,818
BHSCT,2014-11-28,Musgrave Park Hospital,0,0,1792,1480,0
BHSCT,2014-11-28,Royal Belfast Hospital for Sick Children,84,64,567,498,772
BHSCT,2014-11-28,Royal Victoria Hospital,385,324,4056,3652,1586
BHSCT,2014-12-05,Belfast City Hospital,63,46,2752,2156,0
BHSCT,2014-12-05,Mater Infirmorum Hospital,42,36,1106,1049,770
BHSCT,2014-12-05,Musgrave Park Hospital,0,0,1792,1491,0
BHSCT,2014-12-05,Royal Belfast Hospital for Sick Children,84,71,567,512,701
BHSCT,2014-12-05,Royal Victoria Hospital,385,330,4056,3600,1457
BHSCT,2014-12-12,Belfast City Hospital,63,34,2752,2226,0
BHSCT,2014-12-12,Mater Infirmorum Hospital,42,40,1106,1120,873
BHSCT,2014-12-12,Musgrave Park Hospital,0,0,1792,1459,0
BHSCT,2014-12-12,Royal Belfast Hospital for Sick Children,84,72,567,508,756
BHSCT,2014-12-12,Royal Victoria Hospital,385,323,4056,3679,1554
BHSCT,2014-12-19,Belfast City Hospital,63,30,2752,1926,0
BHSCT,2014-12-19,Mater Infirmorum Hospital,42,31,1106,1032,719
BHSCT,2014-12-19,Musgrave Park Hospital,0,0,1792,1145,0
BHSCT,2014-12-19,Royal Belfast Hospital for Sick Children,84,78,567,435,648
BHSCT,2014-12-19,Royal Victoria Hospital,385,311,4056,3218,1326
BHSCT,2014-12-26,Belfast City Hospital,63,36,2752,1891,0
BHSCT,2014-12-26,Mater Infirmorum Hospital,42,22,1106,1045,841
BHSCT,2014-12-26,Musgrave Park Hospital,0,0,1792,1112,0
BHSCT,2014-12-26,Royal Belfast Hospital for Sick Children,84,86,567,462,646
BHSCT,2014-12-26,Royal Victoria Hospital,385,293,4056,3469,1626
BHSCT,2015-01-02,Belfast City Hospital,63,40,2752,2203,0
BHSCT,2015-01-02,Mater Infirmorum Hospital,42,35,1106,1131,908
BHSCT,2015-01-02,Musgrave Park Hospital,0,0,1792,1403,0
BHSCT,2015-01-02,Royal Belfast Hospital for Sick Children,84,62,567,490,634
BHSCT,2015-01-02,Royal Victoria Hospital,385,347,4056,3752,1555
BHSCT,2015-01-09,Belfast City Hospital,63,54,2752,2204,0
BHSCT,2015-01-09,Mater Infirmorum Hospital,42,36,1106,1157,778
BHSCT,2015-01-09,Musgrave Park Hospital,0,0,1792,1494,0
BHSCT,2015-01-09,Royal Belfast Hospital for Sick Children,84,69,567,437,588
BHSCT,2015-01-09,Royal Victoria Hospital,385,322,4056,3805,1410
BHSCT,2015-01-16,Belfast City Hospital,63,31,2752,2255,0
BHSCT,2015-01-16,Mater Infirmorum Hospital,42,34,1106,1167,815
BHSCT,2015-01-16,Musgrave Park Hospital,0,0,1792,1425,0
BHSCT,2015-01-16,Royal Belfast Hospital for Sick Children,84,74,567,465,635
BHSCT,2015-01-16,Royal Victoria Hospital,385,343,4056,3804,1417
BHSCT,2015-01-23,Belfast City Hospital,63,27,2752,2239,0
BHSCT,2015-01-23,Mater Infirmorum Hospital,42,36,1106,1145,873
BHSCT,2015-01-23,Musgrave Park Hospital,0,0,1792,1467,0
BHSCT,2015-01-23,Royal Belfast Hospital for Sick Children,84,63,567,492,691
BHSCT,2015-01-23,Royal Victoria Hospital,385,335,4056,3823,1508
BHSCT,2015-01-30,Belfast City Hospital,63,43,2752,2259,0
BHSCT,2015-01-30,Mater Infirmorum Hospital,42,34,1106,1108,951
BHSCT,2015-01-30,Musgrave Park Hospital,0,0,1792,1440,0
BHSCT,2015-01-30,Royal Belfast Hospital for Sick Children,84,55,567,496,658
BHSCT,2015-01-30,Royal Victoria Hospital,385,342,4056,3876,1611
BHSCT,2015-02-06,Belfast City Hospital,63,49,2752,2287,0
BHSCT,2015-02-06,Mater Infirmorum Hospital,42,34,1106,1146,947
BHSCT,2015-02-06,Musgrave Park Hospital,0,0,1792,1463,0
BHSCT,2015-02-06,Royal Belfast Hospital for Sick Children,84,60,567,542,797
BHSCT,2015-02-06,Royal Victoria Hospital,385,355,4056,3885,1576
BHSCT,2015-02-13,Belfast City Hospital,63,39,2752,2301,0
BHSCT,2015-02-13,Mater Infirmorum Hospital,42,35,1106,1172,927
BHSCT,2015-02-13,Musgrave Park Hospital,0,0,1792,1399,0
BHSCT,2015-02-13,Royal Belfast Hospital for Sick Children,84,53,567,503,684
BHSCT,2015-02-13,Royal Victoria Hospital,385,327,4056,3837,1570
BHSCT,2015-02-20,Belfast City Hospital,63,38,2752,2303,0
BHSCT,2015-02-20,Mater Infirmorum Hospital,42,36,1106,1147,931
BHSCT,2015-02-20,Musgrave Park Hospital,0,0,1792,1466,0
BHSCT,2015-02-20,Royal Belfast Hospital for Sick Children,84,47,567,475,674
BHSCT,2015-02-20,Royal Victoria Hospital,385,342,4056,3878,1596
BHSCT,2015-02-27,Belfast City Hospital,63,41,2725,2224,0
BHSCT,2015-02-27,Mater Infirmorum Hospital,42,42,1106,1160,977
BHSCT,2015-02-27,Musgrave Park Hospital,0,0,1792,1388,0
BHSCT,2015-02-27,Royal Belfast Hospital for Sick Children,84,63,567,516,696
BHSCT,2015-02-27,Royal Victoria Hospital,385,347,4042,3827,1642
BHSCT,2015-03-06,Belfast City Hospital,63,41,2581,2274,0
BHSCT,2015-03-06,Mater Infirmorum Hospital,42,39,1106,1171,922
BHSCT,2015-03-06,Musgrave Park Hospital,0,0,1792,1438,0
BHSCT,2015-03-06,Royal Belfast Hospital for Sick Children,84,63,567,531,750
BHSCT,2015-03-06,Royal Victoria Hospital,385,350,3976,3864,1665
BHSCT,2015-03-13,Belfast City Hospital,63,43,2581,2150,0
BHSCT,2015-03-13,Mater Infirmorum Hospital,42,35,1106,1170,917
BHSCT,2015-03-13,Musgrave Park Hospital,0,0,1792,1252,0
BHSCT,2015-03-13,Royal Belfast Hospital for Sick Children,84,51,567,493,723
BHSCT,2015-03-13,Royal Victoria Hospital,385,305,3976,3807,1644
BHSCT,2015-03-20,Belfast City Hospital,63,52,2581,2238,0
BHSCT,2015-03-20,Mater Infirmorum Hospital,42,38,1106,1154,958
BHSCT,2015-03-20,Musgrave Park Hospital,0,0,1792,1371,0
BHSCT,2015-03-20,Royal Belfast Hospital for Sick Children,84,63,567,529,800
BHSCT,2015-03-20,Royal Victoria Hospital,385,337,4032,3899,1632
BHSCT,2015-03-27,Belfast City Hospital,63,36,2581,2194,0
BHSCT,2015-03-27,Mater Infirmorum Hospital,42,37,1106,1167,869
BHSCT,2015-03-27,Musgrave Park Hospital,0,0,1792,1365,0
BHSCT,2015-03-27,Royal Belfast Hospital for Sick Children,84,59,567,534,707
BHSCT,2015-03-27,Royal Victoria Hospital,385,333,4074,3816,1541
BHSCT,2015-04-03,Belfast City Hospital,63,48,2581,2045,0
BHSCT,2015-04-03,Mater Infirmorum Hospital,42,32,1106,1151,899
BHSCT,2015-04-03,Musgrave Park Hospital,0,0,1792,1165,0
BHSCT,2015-04-03,Royal Belfast Hospital for Sick Children,84,67,567,447,723
BHSCT,2015-04-03,Royal Victoria Hospital,385,322,4074,3843,1504
BHSCT,2015-04-10,Belfast City Hospital,63,40,2581,2147,0
BHSCT,2015-04-10,Mater Infirmorum Hospital,42,34,1106,1155,920
BHSCT,2015-04-10,Musgrave Park Hospital,0,0,1792,1288,0
BHSCT,2015-04-10,Royal Belfast Hospital for Sick Children,84,69,567,485,697
BHSCT,2015-04-10,Royal Victoria Hospital,385,324,4067,3890,1682
BHSCT,2015-04-17,Belfast City Hospital,63,40,2581,2092,0
BHSCT,2015-04-17,Mater Infirmorum Hospital,42,36,1106,1105,904
BHSCT,2015-04-17,Musgrave Park Hospital,0,0,1792,1403,0
BHSCT,2015-04-17,Royal Belfast Hospital for Sick Children,84,70,567,497,796
BHSCT,2015-04-17,Royal Victoria Hospital,385,333,4074,3831,1674
BHSCT,2015-04-24,Belfast City Hospital,63,35,2581,2102,0
BHSCT,2015-04-24,Mater Infirmorum Hospital,42,35,1106,1136,941
BHSCT,2015-04-24,Musgrave Park Hospital,0,0,1792,1427,0
BHSCT,2015-04-24,Royal Belfast Hospital for Sick Children,84,63,567,491,718
BHSCT,2015-04-24,Royal Victoria Hospital,385,333,4074,3827,1573
BHSCT,2015-05-01,Belfast City Hospital,63,31,2581,2112,0
BHSCT,2015-05-01,Mater Infirmorum Hospital,42,40,1106,1154,847
BHSCT,2015-05-01,Musgrave Park Hospital,0,0,1792,1388,0
BHSCT,2015-05-01,Royal Belfast Hospital for Sick Children,84,58,567,499,696
BHSCT,2015-05-01,Royal Victoria Hospital,385,338,4074,3628,1602
BHSCT,2015-05-08,Belfast City Hospital,63,41,2581,2068,0
BHSCT,2015-05-08,Mater Infirmorum Hospital,42,37,1106,1133,886
BHSCT,2015-05-08,Musgrave Park Hospital,0,0,1792,1403,0
BHSCT,2015-05-08,Royal Belfast Hospital for Sick Children,84,55,567,527,684
BHSCT,2015-05-08,Royal Victoria Hospital,385,337,4074,3718,1671
BHSCT,2015-05-15,Belfast City Hospital,63,46,2581,2147,0
BHSCT,2015-05-15,Mater Infirmorum Hospital,42,42,1106,1159,940
BHSCT,2015-05-15,Musgrave Park Hospital,0,0,1792,1337,0
BHSCT,2015-05-15,Royal Belfast Hospital for Sick Children,84,68,567,528,707
BHSCT,2015-05-15,Royal Victoria Hospital,385,349,4074,3804,1583
BHSCT,2015-05-22,Belfast City Hospital,63,43,2581,2130,0
BHSCT,2015-05-22,Mater Infirmorum Hospital,42,40,1106,1144,893
BHSCT,2015-05-22,Musgrave Park Hospital,0,0,1792,1309,0
BHSCT,2015-05-22,Royal Belfast Hospital for Sick Children,84,65,567,495,724
BHSCT,2015-05-22,Royal Victoria Hospital,385,334,4074,3731,1716
BHSCT,2015-05-29,Belfast City Hospital,63,43,2581,2094,0
BHSCT,2015-05-29,Mater Infirmorum Hospital,42,33,1106,1079,906
BHSCT,2015-05-29,Musgrave Park Hospital,0,0,1792,1364,0
BHSCT,2015-05-29,Royal Belfast Hospital for Sick Children,84,65,567,443,706
BHSCT,2015-05-29,Royal Victoria Hospital,385,336,4074,3709,1633
BHSCT,2015-06-05,Belfast City Hospital,63,43,2581,2096,0
BHSCT,2015-06-05,Mater Infirmorum Hospital,42,38,1106,1088,855
BHSCT,2015-06-05,Musgrave Park Hospital,0,0,1780,1335,0
BHSCT,2015-06-05,Royal Belfast Hospital for Sick Children,84,58,567,481,726
BHSCT,2015-06-05,Royal Victoria Hospital,385,332,4074,3458,1615
BHSCT,2015-06-12,Belfast City Hospital,63,36,2581,2008,0
BHSCT,2015-06-12,Mater Infirmorum Hospital,42,41,1106,1050,961
BHSCT,2015-06-12,Musgrave Park Hospital,0,0,1792,1295,0
BHSCT,2015-06-12,Royal Belfast Hospital for Sick Children,84,60,567,488,761
BHSCT,2015-06-12,Royal Victoria Hospital,385,313,4074,3662,1761
BHSCT,2015-06-19,Belfast City Hospital,63,31,2581,2040,0
BHSCT,2015-06-19,Mater Infirmorum Hospital,42,37,1106,1115,948
BHSCT,2015-06-19,Musgrave Park Hospital,0,0,1792,1308,0
BHSCT,2015-06-19,Royal Belfast Hospital for Sick Children,84,61,567,469,665
BHSCT,2015-06-19,Royal Victoria Hospital,385,328,4074,3708,1717
BHSCT,2015-06-26,Belfast City Hospital,63,44,2581,2034,0
BHSCT,2015-06-26,Mater Infirmorum Hospital,42,29,1106,1111,911
BHSCT,2015-06-26,Musgrave Park Hospital,0,0,1792,1249,0
BHSCT,2015-06-26,Royal Belfast Hospital for Sick Children,84,63,567,472,642
BHSCT,2015-06-26,Royal Victoria Hospital,385,339,4074,3631,1713
BHSCT,2015-07-03,Belfast City Hospital,63,42,2581,1977,0
BHSCT,2015-07-03,Mater Infirmorum Hospital,42,30,1106,1075,904
BHSCT,2015-07-03,Musgrave Park Hospital,0,0,1792,1197,0
BHSCT,2015-07-03,Royal Belfast Hospital for Sick Children,84,75,567,451,648
BHSCT,2015-07-03,Royal Victoria Hospital,385,358,4074,3651,1710
BHSCT,2015-07-10,Belfast City Hospital,63,38,2581,1892,0
BHSCT,2015-07-10,Mater Infirmorum Hospital,42,34,1106,1052,827
BHSCT,2015-07-10,Musgrave Park Hospital,0,0,1792,1172,0
BHSCT,2015-07-10,Royal Belfast Hospital for Sick Children,84,76,567,405,564
BHSCT,2015-07-10,Royal Victoria Hospital,385,318,4074,3559,1616
BHSCT,2015-07-17,Belfast City Hospital,63,43,2591,2076,0
BHSCT,2015-07-17,Mater Infirmorum Hospital,42,32,1106,1048,837
BHSCT,2015-07-17,Musgrave Park Hospital,0,0,1792,1216,0
BHSCT,2015-07-17,Royal Belfast Hospital for Sick Children,84,56,567,432,535
BHSCT,2015-07-17,Royal Victoria Hospital,385,342,4074,3616,1623
BHSCT,2015-07-24,Belfast City Hospital,63,42,2616,2049,0
BHSCT,2015-07-24,Mater Infirmorum Hospital,42,41,1106,1022,872
BHSCT,2015-07-24,Musgrave Park Hospital,0,0,1792,1252,0
BHSCT,2015-07-24,Royal Belfast Hospital for Sick Children,84,61,567,441,517
BHSCT,2015-07-24,Royal Victoria Hospital,385,318,4074,3510,1619
BHSCT,2015-07-31,Belfast City Hospital,63,44,2616,2082,0
BHSCT,2015-07-31,Mater Infirmorum Hospital,42,33,1106,1094,918
BHSCT,2015-07-31,Musgrave Park Hospital,0,0,1792,1285,0
BHSCT,2015-07-31,Royal Belfast Hospital for Sick Children,84,51,567,455,523
BHSCT,2015-07-31,Royal Victoria Hospital,385,347,4056,3537,1642
BHSCT,2015-08-07,Belfast City Hospital,63,34,2616,2094,0
BHSCT,2015-08-07,Mater Infirmorum Hospital,42,35,1106,1065,893
